,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41
10,10.0,1156.0,909.0,1.271727,3298.0,0.685446,1.8481009999999998,0.0,0.036496,0.620438,0.270073,0.07299299999999999,0.0,0.0,0.0,0.0,16.36922264099121,0.0,24.134687423706055,0.0,0.0,18.415237426757812,23.985498428344727,0.0,19.55990982055664,0.0,0.0,16.35546112060547,0.0,21.56593132019043,0.0,0.0,20.57093620300293,0.0,17.313446044921875,21.08317756652832,0.0,18.999242782592773,0.0,0.0,0.0,13.843024253845215
11,11.0,821.0,945.0,0.868783,1983.0,0.632558,1.7894740000000002,0.0,0.054688,0.664063,0.25,0.03125,0.0,0.0,0.0,0.0,7.530820369720459,0.0,12.539681434631348,0.0,0.0,12.895318984985352,11.03364086151123,0.0,8.564340591430664,0.0,0.0,12.803807258605957,0.0,14.812614440917969,0.0,0.0,12.133498191833496,0.0,10.667649269104004,12.161764144897461,0.0,6.656666278839111,0.0,0.0,0.0,7.752430438995361
12,12.0,1157.0,923.0,1.2535209999999999,2970.0,0.668203,1.510417,0.0,0.058824,0.580882,0.286765,0.051471,0.0,3.3414223194122314,0.0,0.0,4.863349914550781,0.0,17.105445861816406,0.0,0.0,5.721264839172363,14.234370231628418,0.0,14.693334579467773,0.0,0.0,14.699944496154785,0.0,7.92620849609375,0.0,0.0,6.63183069229126,0.0,6.2922892570495605,15.137229919433594,0.0,12.822124481201172,0.0,0.0,0.0,11.793773651123047
13,13.0,866.0,929.0,0.932185,1898.0,0.636364,1.6867470000000002,0.0,0.07874,0.606299,0.259843,0.05511799999999999,0.0,0.0,0.0,0.0,14.030974388122559,0.0,34.8682746887207,0.0,0.0,21.05803108215332,23.88944435119629,0.0,25.014915466308594,0.0,0.0,27.55887222290039,0.0,18.751867294311523,0.0,0.0,16.430503845214844,0.0,28.056838989257812,26.814373016357422,0.0,20.758060455322266,0.0,0.0,0.0,10.547128677368164
14,14.0,1161.0,988.0,1.175101,1964.0,0.6620689999999999,1.92,0.0,0.035294,0.6352939999999999,0.282353,0.047059,0.0,0.0,0.0,0.0,0.0,0.0,10.28338623046875,0.0,0.0,6.0330705642700195,4.635473251342773,0.0,5.331145763397217,0.0,0.0,10.414810180664062,0.0,0.0,0.0,0.0,0.0,0.0,4.44297456741333,7.435189247131348,0.0,3.9345409870147705,0.0,0.0,0.0,4.431074619293213
15,15.0,728.0,1065.0,0.6835680000000001,1724.0,0.624413,1.621951,0.0,0.055555999999999994,0.603175,0.261905,0.07936499999999999,0.0,0.0,0.0,0.0,7.484478950500488,0.0,9.536439895629883,0.0,0.0,10.37649917602539,10.87071418762207,0.0,10.180278778076172,0.0,0.0,9.032201766967773,0.0,12.298721313476562,0.0,0.0,14.948526382446289,0.0,5.424264907836914,10.253976821899414,0.0,6.071346282958984,0.0,0.0,0.0,6.477960109710693
16,16.0,870.0,1002.0,0.8682629999999999,2156.0,0.66055,1.8,0.0,0.054264,0.6589149999999999,0.24031,0.046512,0.0,2.865870475769043,0.0,0.0,9.529716491699219,0.0,19.825122833251953,0.0,0.0,5.299864768981934,12.579421043395996,0.0,8.855048179626465,0.0,0.0,10.493366241455078,0.0,10.478318214416504,0.0,0.0,9.865854263305664,0.0,5.863600730895996,15.778512001037598,0.0,9.910422325134277,0.0,0.0,0.0,10.060745239257812
17,17.0,1140.0,1031.0,1.105723,2287.0,0.654378,1.5955059999999999,0.0,0.06060599999999999,0.515152,0.340909,0.083333,0.0,0.340127170085907,0.0,0.0,9.017422676086426,0.0,23.535120010375977,0.0,0.0,13.526206016540527,18.927404403686523,0.0,15.222128868103027,0.0,0.0,26.102458953857422,0.0,13.394670486450195,0.0,0.0,10.962930679321289,0.0,16.24854850769043,20.803939819335938,0.0,9.683013916015625,0.0,0.0,0.0,9.10216236114502
18,18.0,804.0,894.0,0.899329,1938.0,0.645455,1.7317069999999999,0.0,0.054264,0.643411,0.217054,0.077519,0.0,0.0,0.0,0.0,18.00867462158203,0.0,26.994741439819336,0.0,0.0,16.730117797851562,24.62401580810547,0.0,20.277698516845703,0.0,0.0,17.067096710205078,0.0,19.378908157348633,0.0,0.0,21.789928436279297,0.0,19.261058807373047,22.877429962158203,0.0,21.263469696044922,0.0,0.0,0.0,16.046411514282227
19,19.0,874.0,885.0,0.9875709999999999,1932.0,0.6635939999999999,1.8701299999999998,0.0,0.045113,0.6390979999999999,0.23308299999999998,0.06015,0.0,3.4237444400787354,0.0,0.0,12.564184188842773,0.0,29.739856719970703,0.0,0.0,22.21339225769043,23.39347267150879,0.0,19.936115264892578,0.0,0.0,25.186817169189453,0.0,21.19571876525879,0.0,0.0,17.285993576049805,0.0,18.747783660888672,26.27814292907715,0.0,22.244306564331055,0.0,0.0,0.0,21.3621826171875
20,20.0,362.0,182.0,1.989011,1133.0,0.6866359999999999,1.935065,0.0,0.028571,0.621429,0.271429,0.078571,0.0,0.0,0.0,0.0,10.705398559570312,0.0,20.906566619873047,0.0,0.0,9.373723983764648,14.805508613586426,0.0,12.786252975463867,0.0,0.0,9.558815956115723,0.0,15.552170753479004,0.0,0.0,12.214363098144531,0.0,14.549776077270508,15.980621337890625,0.0,11.064311027526855,0.0,0.0,0.0,9.174426078796387
21,21.0,1352.0,1093.0,1.2369620000000001,2559.0,0.658879,1.7848099999999998,0.0,0.061069000000000005,0.5877859999999999,0.29771,0.053435,0.0,0.0,0.0,0.0,14.611751556396484,0.0,31.91897201538086,0.0,0.0,16.499914169311523,24.707353591918945,0.0,21.90500259399414,0.0,0.0,22.29379653930664,0.0,17.697763442993164,0.0,0.0,14.68569278717041,0.0,20.276578903198242,28.97589683532715,0.0,18.347759246826172,0.0,0.0,0.0,11.48606014251709
22,22.0,796.0,951.0,0.8370139999999999,1953.0,0.669683,1.873418,0.0,0.064748,0.582734,0.28057600000000005,0.07194199999999999,0.0,0.0,0.0,0.0,4.690441131591797,0.0,15.66579818725586,0.0,0.0,5.306561470031738,8.423059463500977,0.0,6.7630510330200195,0.0,0.0,4.68660831451416,0.0,11.393890380859375,0.0,0.0,9.896737098693848,0.0,6.3607964515686035,9.291051864624023,0.0,5.779885768890381,0.0,0.0,0.0,5.957874774932861
23,23.0,1197.0,946.0,1.265328,3092.0,0.6728970000000001,1.694118,0.0,0.07299299999999999,0.620438,0.248175,0.051095,0.0,0.0,0.0,0.0,9.247271537780762,0.0,17.87618064880371,0.0,0.0,10.838937759399414,13.7212553024292,0.0,9.883384704589844,0.0,0.0,15.179927825927734,0.0,13.809185028076172,0.0,0.0,12.28902816772461,0.0,14.901041984558105,23.530508041381836,0.0,7.716233253479004,0.0,0.0,0.0,5.488906383514404
24,24.0,827.0,933.0,0.886388,1935.0,0.6409090000000001,1.698795,0.0,0.070313,0.59375,0.265625,0.070313,0.0,0.0,0.0,0.0,2.635127305984497,0.0,9.669768333435059,0.0,0.0,4.955870628356934,8.182703018188477,0.0,6.7121734619140625,0.0,0.0,11.008148193359375,0.0,7.616724967956543,0.0,0.0,3.295539140701294,0.0,10.639814376831055,13.5452880859375,0.0,0.6584795713424683,0.0,0.0,0.0,0.0
25,25.0,878.0,964.0,0.9107879999999999,1996.0,0.651163,1.794872,0.0,0.022727,0.651515,0.287879,0.037879,0.0,0.0,0.0,0.0,15.411561965942383,0.0,30.916179656982422,0.0,0.0,17.07831573486328,29.69721794128418,0.0,22.425308227539062,0.0,0.0,21.94473648071289,0.0,22.500551223754883,0.0,0.0,19.739917755126953,0.0,25.256656646728516,30.898767471313477,0.0,20.51511001586914,0.0,0.0,0.0,9.976752281188965
26,26.0,862.0,964.0,0.894191,1903.0,0.652778,1.8076919999999999,0.0,0.015625,0.578125,0.335938,0.054688,0.0,0.0,0.0,0.0,20.278921127319336,0.0,33.57572937011719,0.0,0.0,22.655099868774414,28.720380783081055,0.0,22.863798141479492,0.0,0.0,21.41534423828125,0.0,23.560544967651367,0.0,0.0,20.244359970092773,0.0,26.529029846191406,36.8985595703125,0.0,22.978002548217773,0.0,0.0,0.0,10.631842613220215
27,27.0,857.0,938.0,0.913646,1860.0,0.665138,1.7469880000000002,0.0,0.075758,0.55303,0.30303,0.053029999999999994,0.0,0.0,0.0,0.0,8.777802467346191,0.0,13.047706604003906,0.0,0.0,18.346054077148438,16.023101806640625,0.0,17.540325164794922,0.0,0.0,17.6487979888916,0.0,16.927330017089844,0.0,0.0,13.090810775756836,0.0,16.968936920166016,14.049571990966797,0.0,16.26380157470703,0.0,0.0,0.0,10.461535453796387
28,28.0,920.0,962.0,0.956341,1977.0,0.6635939999999999,1.8227849999999999,0.0,0.007298999999999999,0.664234,0.291971,0.029197000000000004,0.0,0.0,0.0,0.0,10.438943862915039,0.0,12.988359451293945,0.0,0.0,6.58616828918457,20.616655349731445,0.0,12.670434951782227,0.0,0.0,14.666850090026855,0.0,9.485513687133789,0.0,0.0,9.76256275177002,0.0,8.5609130859375,16.29551887512207,0.0,10.188332557678223,0.0,0.0,0.0,9.859902381896973
29,29.0,877.0,933.0,0.9399790000000001,2238.0,0.663636,1.946667,0.0,0.022387999999999998,0.597015,0.30596999999999996,0.059701,0.0,0.0,0.0,0.0,13.851396560668945,0.0,17.01424217224121,0.0,0.0,14.495244979858398,22.196197509765625,0.0,16.219501495361328,0.0,0.0,8.519425392150879,0.0,19.32476806640625,0.0,0.0,22.93346405029297,0.0,12.171142578125,12.021470069885254,0.0,18.19667625427246,0.0,0.0,0.0,8.931853294372559
30,30.0,1115.0,880.0,1.267045,3284.0,0.6893199999999999,1.775,0.0,0.045455,0.537879,0.325758,0.083333,0.0,0.0,0.0,0.0,11.361795425415039,0.0,28.00314712524414,0.0,0.0,13.466094017028809,25.749189376831055,0.0,18.65467643737793,0.0,0.0,20.48383903503418,0.0,22.996017456054688,0.0,0.0,20.34656524658203,0.0,15.417731285095215,20.84793472290039,0.0,13.994611740112305,0.0,0.0,0.0,17.446565628051758
31,31.0,1212.0,931.0,1.301826,1859.0,0.64186,1.604651,0.0,0.070313,0.617188,0.265625,0.039063,0.0,1.8425309658050537,0.0,0.0,3.5744786262512207,0.0,20.94674301147461,0.0,0.0,7.150392532348633,14.62580394744873,0.0,9.901627540588379,0.0,0.0,17.488008499145508,0.0,15.962996482849121,0.0,0.0,2.953871488571167,0.0,15.564118385314941,17.542516708374023,0.0,9.75621223449707,0.0,0.0,0.0,8.884982109069824
32,32.0,1321.0,1040.0,1.270192,2007.0,0.6757989999999999,1.922078,0.0,0.049645,0.595745,0.31205700000000003,0.042553,0.0,0.0,0.0,0.0,6.971316337585449,0.0,23.629745483398438,0.0,0.0,17.151155471801758,15.6526460647583,0.0,13.008817672729492,0.0,0.0,19.29546546936035,0.0,10.167760848999023,0.0,0.0,12.512216567993164,0.0,11.968045234680176,22.50162124633789,0.0,10.348145484924316,0.0,0.0,0.0,11.141414642333984
33,33.0,839.0,967.0,0.867632,1924.0,0.666667,1.714286,0.0,0.044775999999999996,0.597015,0.283582,0.074627,0.0,0.0,0.0,0.0,10.057125091552734,0.0,18.819429397583008,0.0,0.0,10.113149642944336,19.745710372924805,0.0,14.096170425415039,0.0,0.0,13.537542343139648,0.0,17.398286819458008,0.0,0.0,11.548518180847168,0.0,19.656946182250977,15.487504005432129,0.0,11.581367492675781,0.0,0.0,0.0,1.970219612121582
34,34.0,1267.0,1139.0,1.112379,2637.0,0.638889,1.6626509999999999,0.0,0.022556,0.578947,0.323308,0.075188,0.0,0.0,0.0,0.0,7.862454414367676,0.0,12.034402847290039,0.0,0.0,9.466083526611328,12.915035247802734,0.0,10.128003120422363,0.0,0.0,12.192301750183105,0.0,9.984054565429688,0.0,0.0,12.674968719482422,0.0,6.774683952331543,18.35454750061035,0.0,4.1796064376831055,0.0,0.0,0.0,5.539770603179932
35,35.0,1321.0,1023.0,1.2913,2408.0,0.6937800000000001,1.9078950000000001,0.0,0.029412,0.529412,0.345588,0.08823500000000001,0.0,3.0849363803863525,0.0,0.0,9.735166549682617,0.0,20.547531127929688,0.0,0.0,13.507949829101562,18.671255111694336,0.0,15.243642807006836,0.0,0.0,21.403675079345703,0.0,16.731285095214844,0.0,0.0,9.067438125610352,0.0,17.72840118408203,18.984033584594727,0.0,17.288532257080078,0.0,0.0,0.0,15.338483810424805
36,36.0,1138.0,1072.0,1.061567,2283.0,0.6330279999999999,1.682927,0.0,0.045455,0.583333,0.30303,0.045455,0.0,0.7883234024047852,0.0,0.0,9.167349815368652,0.0,26.62287139892578,0.0,0.0,16.910324096679688,16.272611618041992,0.0,15.196393013000488,0.0,0.0,24.20601463317871,0.0,8.627260208129883,0.0,0.0,5.710948944091797,0.0,14.197607040405273,27.67704963684082,0.0,12.353713989257812,0.0,0.0,0.0,15.26861572265625
37,37.0,862.0,845.0,1.020118,1861.0,0.666667,1.531915,0.0,0.076336,0.541985,0.244275,0.114504,0.0,1.8384615182876587,0.0,0.0,3.4739830493927,0.0,30.204792022705078,0.0,0.0,0.0,12.64206600189209,0.0,4.207753658294678,0.0,0.0,17.673919677734375,0.0,8.49728012084961,0.0,0.0,0.0,0.0,7.326949119567871,21.695751190185547,0.0,4.414586544036865,0.0,0.0,0.0,10.068954467773438
38,38.0,1153.0,973.0,1.184995,2726.0,0.671233,1.986486,0.0,0.074074,0.533333,0.32592600000000005,0.059259000000000006,0.0,0.0,0.0,0.0,16.60860824584961,0.0,32.406368255615234,0.0,0.0,17.810888290405273,29.097131729125977,0.0,26.49494171142578,0.0,0.0,21.428192138671875,0.0,17.437862396240234,0.0,0.0,22.034801483154297,0.0,22.72069549560547,28.30731964111328,0.0,15.513043403625488,0.0,0.0,0.0,7.713710784912109
39,39.0,901.0,969.0,0.929825,1929.0,0.657407,1.6904759999999999,0.0,0.047619,0.706349,0.22222199999999998,0.023809999999999998,0.0,0.0,0.0,0.0,12.767119407653809,0.0,21.898767471313477,0.0,0.0,7.317119598388672,20.356718063354492,0.0,11.299920082092285,0.0,0.0,15.199835777282715,0.0,12.67573070526123,0.0,0.0,14.700942993164062,0.0,10.82138729095459,25.304779052734375,0.0,7.737931251525879,0.0,0.0,0.0,13.554366111755371
40,40.0,1374.0,1332.0,1.031532,1811.0,0.677966,1.37931,0.0,0.063291,0.556962,0.35443,0.025315999999999998,0.0,0.0,0.0,0.0,0.0,0.0,16.34771728515625,0.0,0.0,3.962867259979248,5.050046920776367,0.0,0.0,0.0,0.0,10.461681365966797,0.0,0.47222772240638733,0.0,0.0,3.6933631896972656,0.0,0.0,14.818875312805176,0.0,1.4843077659606934,0.0,0.0,0.0,2.712161064147949
41,41.0,875.0,948.0,0.9229959999999999,2094.0,0.642202,1.794872,0.0,0.022727,0.636364,0.272727,0.053029999999999994,0.0,0.0,0.0,0.0,22.930286407470703,0.0,28.307559967041016,0.0,0.0,19.020580291748047,26.871156692504883,0.0,22.123830795288086,0.0,0.0,14.01014232635498,0.0,23.39952850341797,0.0,0.0,29.16057014465332,0.0,18.454633712768555,25.821775436401367,0.0,19.9788818359375,0.0,0.0,0.0,11.257967948913574
42,42.0,832.0,1007.0,0.826216,1915.0,0.662037,1.932432,0.0,0.08209,0.559701,0.24626900000000002,0.11194000000000001,0.0,0.0,0.0,0.0,25.153661727905273,0.0,29.669620513916016,0.0,0.0,26.078580856323242,37.02404022216797,0.0,30.281551361083984,0.0,0.0,20.502792358398438,0.0,30.432640075683594,0.0,0.0,33.41904830932617,0.0,30.274595260620117,27.22559928894043,0.0,23.588781356811523,0.0,0.0,0.0,12.480351448059082
43,43.0,842.0,1005.0,0.8378110000000001,1961.0,0.666667,1.780488,0.0,0.07299299999999999,0.591241,0.255474,0.065693,0.0,0.0,0.0,0.0,13.381757736206055,0.0,18.753084182739258,0.0,0.0,13.138265609741211,19.607646942138672,0.0,14.075374603271484,0.0,0.0,11.878079414367676,0.0,14.769938468933105,0.0,0.0,14.237895965576172,0.0,13.381179809570312,16.754634857177734,0.0,13.496484756469727,0.0,0.0,0.0,13.250471115112305
44,44.0,350.0,238.0,1.470588,1949.0,0.687204,1.9078950000000001,0.0,0.052239,0.559701,0.30596999999999996,0.067164,0.0,0.0,0.0,0.0,20.98468589782715,0.0,30.11917495727539,0.0,0.0,28.211349487304688,27.754491806030273,0.0,28.29039764404297,0.0,0.0,23.153812408447266,0.0,23.51158332824707,0.0,0.0,29.452587127685547,0.0,22.7330379486084,25.21347427368164,0.0,26.94900894165039,0.0,0.0,0.0,15.385015487670898
45,45.0,840.0,948.0,0.886076,1870.0,0.648402,1.9189189999999998,0.0,0.030075,0.631579,0.28571399999999997,0.052632000000000005,0.0,0.0,0.0,0.0,18.158300399780273,0.0,42.31816864013672,0.0,0.0,29.068462371826172,35.366825103759766,0.0,27.487878799438477,0.0,0.0,34.451019287109375,0.0,27.639694213867188,0.0,0.0,21.5954647064209,0.0,29.971092224121094,43.75604248046875,0.0,21.329992294311523,0.0,0.0,0.0,20.089269638061523
46,46.0,887.0,930.0,0.9537629999999999,1924.0,0.6376149999999999,1.6547619999999998,0.0,0.054264,0.697674,0.193798,0.054264,0.0,0.0,0.0,0.0,19.731197357177734,0.0,28.240339279174805,0.0,0.0,22.498031616210938,32.87750244140625,0.0,27.755434036254883,0.0,0.0,25.034515380859375,0.0,26.069387435913086,0.0,0.0,21.96803092956543,0.0,28.68929672241211,31.616464614868164,0.0,22.127687454223633,0.0,0.0,0.0,13.380817413330078
47,47.0,820.0,944.0,0.8686440000000001,1935.0,0.6575340000000001,1.756098,0.0,0.036232,0.5797100000000001,0.275362,0.094203,0.0,0.0,0.0,0.0,14.390028953552246,0.0,31.112003326416016,0.0,0.0,13.481609344482422,26.32468032836914,0.0,18.903284072875977,0.0,0.0,21.000741958618164,0.0,16.553680419921875,0.0,0.0,12.279244422912598,0.0,20.757843017578125,30.813167572021484,0.0,13.108298301696777,0.0,0.0,0.0,7.409965515136719
48,48.0,1364.0,1098.0,1.242259,2808.0,0.6888890000000001,1.9076919999999997,0.0,0.077586,0.551724,0.310345,0.060345,0.0,0.0,0.0,0.0,10.7551851272583,0.0,27.623926162719727,0.0,0.0,6.796161651611328,17.66090965270996,0.0,11.25765323638916,0.0,0.0,14.261787414550781,0.0,9.073482513427734,0.0,0.0,10.896425247192383,0.0,8.866960525512695,18.055217742919922,0.0,12.991483688354492,0.0,0.0,0.0,10.385790824890137
49,49.0,1068.0,842.0,1.2684090000000001,2602.0,0.660287,1.533333,0.0,0.039063,0.578125,0.3125,0.070313,0.0,0.0,0.0,0.0,9.16152286529541,0.0,18.931869506835938,0.0,0.0,10.490715026855469,13.773205757141113,0.0,11.447647094726562,0.0,0.0,9.171695709228516,0.0,7.416773319244385,0.0,0.0,8.783275604248047,0.0,9.618534088134766,18.37200355529785,0.0,8.000155448913574,0.0,0.0,0.0,0.3059266209602356
50,50.0,1192.0,941.0,1.266738,3269.0,0.657143,1.604651,0.0,0.015267,0.610687,0.32061100000000003,0.038168,0.0,2.1479146480560303,0.0,0.0,5.944114685058594,0.0,25.133970260620117,0.0,0.0,9.394680976867676,14.021867752075195,0.0,10.851900100708008,0.0,0.0,14.455470085144043,0.0,13.570577621459961,0.0,0.0,9.36867618560791,0.0,9.170270919799805,15.33852767944336,0.0,13.253029823303223,0.0,0.0,0.0,14.144940376281738
51,51.0,377.0,194.0,1.943299,1141.0,0.66055,1.582418,0.0,0.061069000000000005,0.549618,0.328244,0.061069000000000005,0.0,4.415175437927246,0.0,0.0,9.366917610168457,0.0,27.198623657226562,0.0,0.0,9.199699401855469,21.106637954711914,0.0,15.851517677307129,0.0,0.0,20.362083435058594,0.0,17.894420623779297,0.0,0.0,7.698959827423096,0.0,13.199283599853516,19.427406311035156,0.0,15.173356056213379,0.0,0.0,0.0,19.154518127441406
52,52.0,845.0,970.0,0.871134,1903.0,0.6542060000000001,1.6867470000000002,0.0,0.023256,0.550388,0.34108499999999997,0.085271,0.0,5.298516273498535,0.0,0.0,5.846858024597168,0.0,17.12417221069336,0.0,0.0,5.900513172149658,9.818960189819336,0.0,9.60875415802002,0.0,0.0,17.73653793334961,0.0,3.7391915321350098,0.0,0.0,2.111057758331299,0.0,3.8136491775512695,16.576313018798828,0.0,11.535005569458008,0.0,0.0,0.0,17.97793197631836
53,53.0,835.0,953.0,0.87618,1872.0,0.674312,1.814815,0.0,0.051095,0.576642,0.277372,0.080292,0.0,3.618546724319458,0.0,0.0,11.505017280578613,0.0,36.391204833984375,0.0,0.0,17.129409790039062,24.415616989135742,0.0,18.647682189941406,0.0,0.0,25.229806900024414,0.0,24.02642822265625,0.0,0.0,13.913002967834473,0.0,21.775279998779297,32.8870735168457,0.0,19.129634857177734,0.0,0.0,0.0,18.474987030029297
54,54.0,781.0,957.0,0.816092,1944.0,0.6575340000000001,1.8,0.0,0.046154,0.646154,0.2,0.1,0.0,0.0,0.0,0.0,23.357624053955078,0.0,39.21271896362305,0.0,0.0,27.258075714111328,32.31444549560547,0.0,28.091167449951172,0.0,0.0,23.5288143157959,0.0,30.706628799438477,0.0,0.0,25.65262222290039,0.0,37.75283432006836,34.45905303955078,0.0,25.679391860961914,0.0,0.0,0.0,6.350166320800781
55,55.0,877.0,992.0,0.884073,1974.0,0.646512,1.828947,0.0,0.023256,0.620155,0.30232600000000004,0.054264,0.0,0.0,0.0,0.0,4.719440460205078,0.0,19.71880340576172,0.0,0.0,9.038775444030762,8.071470260620117,0.0,5.398955821990967,0.0,0.0,14.05884075164795,0.0,5.5601654052734375,0.0,0.0,7.6291046142578125,0.0,6.788430213928223,22.732860565185547,0.0,1.5033154487609863,0.0,0.0,0.0,3.861985921859741
56,56.0,760.0,899.0,0.845384,1879.0,0.668203,1.9078950000000001,0.0,0.053029999999999994,0.621212,0.25,0.075758,0.0,0.0,0.0,0.0,21.0860652923584,0.0,31.640522003173828,0.0,0.0,22.350788116455078,28.038875579833984,0.0,27.143503189086914,0.0,0.0,19.823545455932617,0.0,19.651464462280273,0.0,0.0,20.75008201599121,0.0,25.91797637939453,20.526342391967773,0.0,28.146976470947266,0.0,0.0,0.0,15.036860466003418
57,57.0,1178.0,909.0,1.29593,3349.0,0.665,1.4943819999999999,0.0,0.055555999999999994,0.52381,0.34126999999999996,0.055555999999999994,0.0,4.670529365539551,0.0,0.0,0.0,0.0,25.592506408691406,0.0,0.0,11.093204498291016,7.297571182250977,0.0,0.9978512525558472,0.0,0.0,32.02021026611328,0.0,1.4467746019363403,0.0,0.0,0.0,0.0,3.9345641136169434,29.670494079589844,0.0,0.0,0.0,0.0,0.0,15.073785781860352
