,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41
0,0.0,0.4889061891786687,0.012654258547440825,0.006925352398935953,0.02172198066303411,0.6599659600742139,0.007667176389204736,0.0,0.054688,0.601563,0.28125,0.0820319589840205,0.0,0.0,0.0,0.0,0.31392457325514567,0.0,0.32130609660844994,0.0,0.0,0.4520541206446378,0.5101000747846856,0.0,0.441993286752051,0.0,0.0,0.33927597916746505,0.0,0.45617241091596095,0.0,0.0,0.48080962654765935,0.0,0.401701207863702,0.3229068112832154,0.0,0.33349971046155724,0.0,0.0,0.0,0.1953389974840391
1,0.001040582726326743,0.36979369404437523,0.009063321869310135,0.00731607629880367,0.01779587942833031,0.6729725612370597,0.008009065047345065,0.0,0.045801999999999995,0.603053,0.32061100000000003,0.03435148282425858,0.0,0.0,0.0,0.0,0.16180470679774153,0.0,0.10537427280824736,0.0,0.0,0.13403700875382088,0.3092060888506959,0.0,0.29720917976559624,0.0,0.0,0.14149789277535663,0.0,0.2209129462644997,0.0,0.0,0.22752869478114865,0.0,0.23888522418001235,0.12173025702548569,0.0,0.18231555961906856,0.0,0.0,0.0,0.05454643603716726
2,0.002081165452653486,0.32736473335928373,0.009882662350799109,0.005937884907125668,0.01735556900948502,0.6434857529694136,0.007210000367031517,0.0,0.046154,0.638462,0.23846199999999998,0.10384644807677595,0.0,0.0,0.0,0.0,0.289607614168737,0.0,0.31320805104733845,0.0,0.0,0.32832370321940474,0.38562404652977833,0.0,0.40229350259364155,0.0,0.0,0.27247160295507056,0.0,0.32747247071257296,0.0,0.0,0.16479868101975426,0.0,0.5298436751648107,0.25366269041110906,0.0,0.3677582583223576,0.0,0.0,0.0,0.13570586981016478
3,0.0031217481789802292,0.2903853639548462,0.2953166093465507,0.00014913226324434847,0.038040985561487516,0.6681682302769704,0.00911418636726187,0.0,0.090909,0.537879,0.30303,0.10227294886352557,0.0,0.023477241871326618,0.0,0.0,0.3778707340602638,0.0,0.44148336760312906,0.0,0.0,0.4678493119294986,0.39522774292639223,0.0,0.4749526830396837,0.0,0.0,0.3223045073063678,0.0,0.38798388570702047,0.0,0.0,0.3535431983295663,0.0,0.5951813058792029,0.3106016381869767,0.0,0.49305102105526255,0.0,0.0,0.0,0.2283624473740718
4,0.004162330905306972,0.3188010899182561,0.009478049767347764,0.006029894440738995,0.01609884968903077,0.6743668462825959,0.006463728134768498,0.0,0.065693,0.576642,0.255474,0.14233642883178557,0.0,0.0,0.0,0.0,0.07715548204612216,0.0,0.43429830810119613,0.0,0.0,0.07784514944983792,0.2859350294884317,0.0,0.31906834803633183,0.0,0.0,0.26430407755638585,0.0,0.14567758401821312,0.0,0.0,0.0,0.0,0.34328615135793744,0.32806827780507897,0.0,0.2934880151585005,0.0,0.0,0.02829011316505275,0.16288706701261194
5,0.005202913631633716,0.3764110548851693,0.008648593971272506,0.007804726855356501,0.0257306401012714,0.6728383789569901,0.008236990819438619,0.0,0.044444,0.562963,0.333333,0.08888845555577223,0.0,0.014375078647808794,0.0,0.0,0.32125391013203536,0.0,0.40416412439235044,0.0,0.0,0.5233726386336977,0.4038111107640068,0.0,0.488193692505569,0.0,0.0,0.2979779780106015,0.0,0.5180065279623659,0.0,0.0,0.3780741351960225,0.0,0.6062412097565867,0.3322072911037621,0.0,0.47012631783357434,0.0,0.0,0.0,0.10818735985863683
6,0.0062434963579604584,0.4624367458154924,0.011369613594982803,0.007291708824726759,0.021988001541086467,0.6619968542830883,0.007165870360574733,0.0,0.044118,0.6176470000000001,0.279412,0.0772064613967693,0.0,0.0,0.0,0.0,0.52613201552818,0.0,0.4390170772612824,0.0,0.0,0.4853138572731974,0.5245000963933691,0.0,0.5535031483867563,0.0,0.0,0.33234687881151653,0.0,0.47686074739805273,0.0,0.0,0.41291218630235244,0.0,0.4457305631687086,0.44113480386584614,0.0,0.5895368770375683,0.0,0.0,0.0,0.34234590883629423
7,0.007284079084287201,0.5001946282600234,0.01121788387618855,0.007994773775443423,0.02252004329719119,0.6371731324701949,0.007364422055452765,0.0,0.023077,0.607692,0.307692,0.09230695384652307,0.0,0.019108916299894484,0.0,0.0,0.35813996098456563,0.0,0.5100771123121078,0.0,0.0,0.3579971640479484,0.4644915133275699,0.0,0.4342681482449534,0.0,0.0,0.37618486082068087,0.0,0.34769571967507196,0.0,0.0,0.21553001569191035,0.0,0.33826406095996486,0.5426910290288225,0.0,0.43709947698352414,0.0,0.0,0.0,0.34255328391644196
8,0.008324661810613945,0.3402101985208252,0.009902892979971677,0.006158527851891379,0.017337222742033136,0.6666256385008308,0.007382271396366296,0.0,0.037037,0.5851850000000001,0.296296,0.10000044999977498,0.0,0.0,0.0,0.0,0.39770729386830017,0.0,0.4932851087824657,0.0,0.0,0.2847179184238077,0.355335299631496,0.0,0.3294640548487171,0.0,0.0,0.18204414051520776,0.0,0.39312348894358656,0.0,0.0,0.361421444867798,0.0,0.42638025881200464,0.3363953882197673,0.0,0.33975232720536097,0.0,0.0,0.0,0.10254786808063861
9,0.009365244536940688,0.3304787855196574,0.009892777665385393,0.005988294643330216,0.01731887647458125,0.6728383789569901,0.008683602129621932,0.0,0.044118,0.544118,0.308824,0.14338192830903584,0.0,0.03395158724495527,0.0,0.0,0.2940695673112188,0.0,0.16618016146599723,0.0,0.0,0.2765036169425536,0.3848821541441296,0.0,0.28757045601613374,0.0,0.0,0.21221832917387645,0.0,0.2862000196673242,0.0,0.0,0.29670194236773006,0.0,0.26037906248522724,0.18097028563633788,0.0,0.2456101500317135,0.0,0.0,0.0,0.24274438560480824
